OBJECTID *,name,x,y,z,floor
1778, ,608354.2353,4822453.834,113.7879,1
1779, ,608354.2353,4822453.834,113.7879,1
1780, ,608354.1657,4822453.436,113.7676,1
1781, ,608354.1657,4822453.436,113.7676,1
1782, ,608354.164,4822453.426,113.7672,1
1783, ,608352.4389,4822443.586,113.701,1
1784, ,608351.1541,4822436.257,113.6975,1
1785, ,608354.164,4822453.426,113.7672,1
1786, ,608352.4389,4822443.586,113.701,1
1787, ,608351.1541,4822436.257,113.6975,1
1788, ,608349.4284,4822426.407,113.7195,1
1789, ,608349.4284,4822426.407,113.7195,1
1790, ,608348.2166,4822419.491,113.9754,1
1791, ,608348.2166,4822419.491,113.9754,1
1792, ,608346.794,4822409.592,113.9951,1
1793, ,608345.5669,4822401.054,113.9777,1
1794, ,608345.5649,4822401.04,113.9778,1
1795, ,608346.794,4822409.592,113.9951,1
1796, ,608345.5669,4822401.054,113.9777,1
1797, ,608345.5649,4822401.04,113.9778,1
1798, ,608344.352,4822392.592,114.022,1
1799, ,608344.352,4822392.592,114.022,1
1800, ,608343.4147,4822386.064,114.0532,1
1801, ,608343.4147,4822386.064,114.0532,1
1802, ,608337.0881,4822378.32,114.038,1
1803, ,608330.7615,4822370.575,113.8591,1
1804, ,608324.8498,4822363.339,113.5256,1
1805, ,608337.0881,4822378.32,114.038,1
1806, ,608330.7615,4822370.575,113.8591,1
1807, ,608324.8498,4822363.339,113.5256,1
1808, ,608319.4762,4822356.761,113.2584,1
1809, ,608319.4268,4822581.794,115.2009,1
1810, ,608318.5284,4822575.541,115.3564,1
1811, ,608318.5284,4822575.541,115.3564,1
1812, ,608318.1918,4822573.198,115.4077,1
1813, ,608318.1918,4822573.198,115.4077,1
1814, ,608316.7658,4822563.301,115.5471,1
1815, ,608316.7658,4822563.301,115.5471,1
1816, ,608315.8882,4822557.209,115.5757,1
1817, ,608315.8882,4822557.209,115.5757,1
1818, ,608314.463,4822547.311,115.5914,1
1819, ,608307.337,4822497.821,115.2791,1
1820, ,608306.0712,4822489.031,115.1897,1
1821, ,608308.7622,4822507.719,115.3698,1
1822, ,608307.337,4822497.821,115.2791,1
1823, ,608310.1874,4822517.617,115.4454,1
1824, ,608308.7622,4822507.719,115.3698,1
1825, ,608311.6126,4822527.515,115.5239,1
1826, ,608310.1874,4822517.617,115.4454,1
1827, ,608313.0378,4822537.413,115.5768,1
1828, ,608311.6126,4822527.515,115.5239,1
1829, ,608314.463,4822547.311,115.5914,1
1830, ,608313.0378,4822537.413,115.5768,1
1831, ,608306.0712,4822489.031,115.1897,1
1832, ,608315.938,4822487.404,114.9108,1
1833, ,608315.938,4822487.404,114.9108,1
1834, ,608323.5631,4822486.147,114.7722,1
1835, ,608350.6903,4822549.161,115.5775,1
1836, ,608349.9179,4822543.797,115.6023,1
1837, ,608349.9179,4822543.797,115.6023,1
1838, ,608349.4333,4822540.431,115.5697,1
1839, ,608349.4333,4822540.431,115.5697,1
1840, ,608348.0074,4822530.533,115.3652,1
1841, ,608342.3037,4822490.942,114.8612,1
1842, ,608341.796,4822487.418,114.7188,1
1843, ,608343.7296,4822500.84,115.0582,1
1844, ,608342.3037,4822490.942,114.8612,1
1845, ,608345.1555,4822510.738,115.0978,1
1846, ,608343.7296,4822500.84,115.0582,1
1847, ,608346.5814,4822520.635,115.1745,1
1848, ,608345.1555,4822510.738,115.0978,1
1849, ,608348.0074,4822530.533,115.3652,1
1850, ,608346.5814,4822520.635,115.1745,1
1851, ,608341.796,4822487.418,114.7188,1
1852, ,608341.1927,4822483.243,114.6177,1
1853, ,608323.5631,4822486.147,114.7722,1
1854, ,608324.0924,4822489.899,114.9731,1
1855, ,608324.0924,4822489.899,114.9731,1
1856, ,608325.5173,4822499.797,115.1504,1
1857, ,608325.5173,4822499.797,115.1504,1
1858, ,608326.9423,4822509.695,115.2812,1
1859, ,608332.642,4822549.286,115.7067,1
1860, ,608333.8001,4822557.331,115.647,1
1861, ,608331.217,4822539.389,115.6287,1
1862, ,608332.642,4822549.286,115.7067,1
1863, ,608329.7921,4822529.491,115.5165,1
1864, ,608331.217,4822539.389,115.6287,1
1865, ,608328.3672,4822519.593,115.4022,1
1866, ,608329.7921,4822529.491,115.5165,1
1867, ,608326.9423,4822509.695,115.2812,1
1868, ,608328.3672,4822519.593,115.4022,1
1869, ,608333.8001,4822557.331,115.647,1
1870, ,608334.3843,4822561.17,115.5616,1
1871, ,608334.3843,4822561.17,115.5616,1
1872, ,608335.0421,4822565.494,115.425,1
1873, ,607852.3468,4822349.623,125.0979,1
1874, ,607861.5349,4822345.675,125.1089,1
1875, ,607861.5349,4822345.675,125.1089,1
1876, ,607864.0878,4822344.579,125.0724,1
1877, ,607864.0878,4822344.579,125.0724,1
1878, ,607873.4744,4822341.13,125.0076,1
1879, ,607873.4744,4822341.13,125.0076,1
1880, ,607878.5158,4822339.278,125.0276,1
1881, ,607878.5158,4822339.278,125.0276,1
1882, ,607881.299,4822338.556,125.047,1
1883, ,607881.299,4822338.556,125.047,1
1884, ,607883.0422,4822338.492,125.0655,1
1885, ,607883.0422,4822338.492,125.0655,1
1886, ,607888.6242,4822338.285,125.1361,1
1887, ,607850.0169,4822334.188,124.4026,1
1888, ,607852.8338,4822337.91,124.8096,1
1889, ,607852.8338,4822337.91,124.8096,1
1890, ,607852.4183,4822347.902,125.0712,1
1891, ,607852.4183,4822347.902,125.0712,1
1892, ,607852.3468,4822349.623,125.0979,1
1893, ,607852.3468,4822349.623,125.0979,1
1894, ,607852.1705,4822354.563,125.1496,1
1895, ,607852.1705,4822354.563,125.1496,1
1896, ,607851.768,4822359.5,125.1357,1
1897, ,607851.768,4822359.5,125.1357,1
1898, ,607851.9733,4822364.325,125.0926,1
1899, ,607851.9733,4822364.325,125.0926,1
1900, ,607855.0474,4822373.841,125.3197,1
1901, ,607855.0474,4822373.841,125.3197,1
1902, ,607858.07,4822383.197,125.6843,1
1903, ,607858.07,4822383.197,125.6843,1
1904, ,607861.2732,4822387.014,125.662,1
1905, ,607852.8338,4822337.91,124.8096,1
1906, ,607861.437,4822343.008,125.0841,1
1907, ,607861.437,4822343.008,125.0841,1
1908, ,607864.0878,4822344.579,125.0724,1
1909,Five Minute Walk,607947.6418,4822666.225,126.0001,1
1910,Five Minute Walk,607942.6099,4822663.589,126.0001,1
1911,Five Minute Walk,607942.6099,4822663.589,126.0001,1
1912,Five Minute Walk,607938.5688,4822663.657,126.0001,1
1913,Five Minute Walk,607938.5688,4822663.657,126.0001,1
1914,Five Minute Walk,607929.0791,4822666.811,126.0002,1
1915,Five Minute Walk,607919.5894,4822669.964,126.0001,1
1916,Five Minute Walk,607919.4056,4822670.025,126.0001,1
1917,Five Minute Walk,607929.0791,4822666.811,126.0002,1
1918,Five Minute Walk,607919.5894,4822669.964,126.0001,1
1919,Five Minute Walk,607919.4056,4822670.025,126.0001,1
1920,Five Minute Walk,607909.9242,4822673.204,126.0007,1
1921,Five Minute Walk,607909.9242,4822673.204,126.0007,1
1922,Five Minute Walk,607902.9305,4822675.549,126.0029,1
1923,Five Minute Walk,607902.9305,4822675.549,126.0029,1
1924,Five Minute Walk,607893.1197,4822677.484,126.0145,1
1925,Five Minute Walk,607893.1197,4822677.484,126.0145,1
1926,Five Minute Walk,607886.4272,4822678.805,126.0306,1
1927,Five Minute Walk,607886.4272,4822678.805,126.0306,1
1928,Five Minute Walk,607876.4359,4822678.388,126.0291,1
1929,Five Minute Walk,607876.4359,4822678.388,126.0291,1
1930,Five Minute Walk,607875.1873,4822678.336,126.032,1
1931,Five Minute Walk,607875.1873,4822678.336,126.032,1
1932,Five Minute Walk,607865.3343,4822676.627,126.0085,1
1933,Five Minute Walk,607865.3343,4822676.627,126.0085,1
1934,Five Minute Walk,607865.3006,4822676.622,126.0082,1
1935,Five Minute Walk,607865.3006,4822676.622,126.0082,1
1936,Five Minute Walk,607855.3014,4822676.497,126.0133,1
1937,Five Minute Walk,607855.3014,4822676.497,126.0133,1
1938,Five Minute Walk,607852.9648,4822676.468,126.0074,1
1939,Five Minute Walk,607852.9648,4822676.468,126.0074,1
1940,Five Minute Walk,607845.7112,4822678.34,126.0771,1
1941,Five Minute Walk,607845.7112,4822678.34,126.0771,1
1942,Five Minute Walk,607837.9007,4822684.585,126.5146,1
1943,Five Minute Walk,607837.9007,4822684.585,126.5146,1
1944,Five Minute Walk,607831.7637,4822689.491,126.7524,1
1945,Five Minute Walk,607831.7637,4822689.491,126.7524,1
1946,Five Minute Walk,607824.7366,4822696.606,126.7419,1
1947,Five Minute Walk,607817.7096,4822703.721,126.7272,1
1948,Five Minute Walk,607814.6878,4822706.781,126.7602,1
1949,Five Minute Walk,607824.7366,4822696.606,126.7419,1
1950,Five Minute Walk,607817.7096,4822703.721,126.7272,1
1951,Five Minute Walk,607814.6878,4822706.781,126.7602,1
1952,Five Minute Walk,607808.3578,4822714.522,126.7781,1
1953,Five Minute Walk,607802.0279,4822722.264,126.8409,1
1954,Five Minute Walk,607795.9047,4822729.752,126.8572,1
1955,Five Minute Walk,607808.3578,4822714.522,126.7781,1
1956,Five Minute Walk,607802.0279,4822722.264,126.8409,1
1957,Five Minute Walk,607795.9047,4822729.752,126.8572,1
1958,Five Minute Walk,607791.1742,4822738.563,126.9138,1
1959,Five Minute Walk,607786.4437,4822747.373,127.0685,1
1960,Five Minute Walk,607785.9933,4822748.212,127.0915,1
1961,Five Minute Walk,607791.1742,4822738.563,126.9138,1
1962,Five Minute Walk,607786.4437,4822747.373,127.0685,1
1963,Five Minute Walk,607785.9933,4822748.212,127.0915,1
1964,Five Minute Walk,607783.2184,4822754.977,127.3549,1
1965,Five Minute Walk,607783.2184,4822754.977,127.3549,1
1966,Five Minute Walk,607780.3675,4822761.941,127.7085,1
1967,Five Minute Walk,607780.3675,4822761.941,127.7085,1
1968,Five Minute Walk,607772.6149,4822765.205,128.0075,1
1969,Five Minute Walk,607772.6149,4822765.205,128.0075,1
1970,Five Minute Walk,607762.7042,4822763.872,127.989,1
1971,Five Minute Walk,607762.7042,4822763.872,127.989,1
1972,Five Minute Walk,607760.9887,4822763.641,127.9899,1
1973, ,607996.4202,4822938.633,127.6195,1
1974, ,607993.6585,4822929.022,127.5889,1
1975, ,607993.6585,4822929.022,127.5889,1
1976, ,607990.9876,4822919.727,127.8653,1
1977, ,607990.9876,4822919.727,127.8653,1
1978, ,607991.8084,4822912.897,127.9375,1
1979, ,607991.8084,4822912.897,127.9375,1
1980, ,607995.3723,4822908.333,127.9407,1
1981, ,607995.3723,4822908.333,127.9407,1
1982, ,607999.9771,4822905.863,127.8984,1
1983, ,607999.9771,4822905.863,127.8984,1
1984, ,608009.8334,4822904.174,127.7662,1
1985, ,608039.4023,4822899.107,126.6774,1
1986, ,608045.665,4822898.033,126.5417,1
1987, ,608029.546,4822900.796,126.9106,1
1988, ,608039.4023,4822899.107,126.6774,1
1989, ,608019.6897,4822902.485,127.4295,1
1990, ,608029.546,4822900.796,126.9106,1
1991, ,608009.8334,4822904.174,127.7662,1
1992, ,608019.6897,4822902.485,127.4295,1
1993, ,608045.665,4822898.033,126.5417,1
1994, ,608049.8654,4822898.601,126.3628,1
1995, ,608049.8654,4822898.601,126.3628,1
1996, ,608054.8006,4822901.213,126.066,1
1997, ,608054.8006,4822901.213,126.066,1
1998, ,608057.4174,4822904.288,125.8505,1
1999, ,608057.4174,4822904.288,125.8505,1
2000, ,608060.0913,4822908.841,125.5224,1
2001, ,608060.0913,4822908.841,125.5224,1
2002, ,608061.712,4822912.566,125.2599,1
2003, ,608061.712,4822912.566,125.2599,1
2004, ,608064.3203,4822919.685,125.2297,1
2005, ,608058.7952,4822704.027,125.7342,1
2006, ,608068.6859,4822702.552,125.3783,1
2007, ,608088.4672,4822699.602,125.3522,1
2008, ,608093.3577,4822698.873,125.3345,1
2009, ,608078.5765,4822701.077,125.2544,1
2010, ,608088.4672,4822699.602,125.3522,1
2011, ,608068.6859,4822702.552,125.3783,1
2012, ,608078.5765,4822701.077,125.2544,1
2013, ,608093.3577,4822698.873,125.3345,1
2014, ,608096.6632,4822698.327,125.1638,1
2015, ,607952.8294,4822646.612,126.0016,1
2016, ,607954.4059,4822656.487,126,1
2017, ,607954.4059,4822656.487,126,1
2018, ,607955.9823,4822666.362,126.0004,1
2019, ,607955.9823,4822666.362,126.0004,1
2020, ,607956.2503,4822668.04,126.0004,1
2021, ,607956.2503,4822668.04,126.0004,1
2022, ,607965.5899,4822666.591,126.002,1
2023, ,607965.5899,4822666.591,126.002,1
2024, ,607971.6833,4822671.554,126.0061,1
2025, ,607971.6833,4822671.554,126.0061,1
2026, ,607974.3859,4822675.33,126.0101,1
2027, ,607974.3859,4822675.33,126.0101,1
2028, ,607974.8774,4822677.203,126.0122,1
2029, ,607974.8774,4822677.203,126.0122,1
2030, ,607975.4044,4822679.211,126.0147,1
2031, ,607975.4044,4822679.211,126.0147,1
2032, ,607977.165,4822685.918,126.0218,1
2033, ,607977.165,4822685.918,126.0218,1
2034, ,607985.1188,4822691.979,126.0009,1
2035, ,607985.1188,4822691.979,126.0009,1
2036, ,607991.3574,4822696.733,125.9838,1
2037, ,607991.3574,4822696.733,125.9838,1
2038, ,607992.9953,4822703.913,125.8877,1
2039, ,607992.9953,4822703.913,125.8877,1
2040, ,607993.3515,4822713.417,125.1216,1
2041, ,607993.3515,4822713.417,125.1216,1
2042, ,607988.7014,4822716.186,124.9495,1
2043, ,608028.7554,4822396.082,124.7477,1
2044, ,608028.0956,4822399.426,124.6605,1
2045, ,608028.0956,4822399.426,124.6605,1
2046, ,608027.5313,4822405.372,124.4413,1
2047, ,608027.5313,4822405.372,124.4413,1
2048, ,608028.2564,4822410.527,124.2132,1
2049, ,608028.2564,4822410.527,124.2132,1
2050, ,608029.7579,4822415.139,124.0576,1
2051, ,608029.7579,4822415.139,124.0576,1
2052, ,608033.1577,4822420.293,123.8982,1
2053, ,607549.5225,4823263.496,134.0473,1
2054, ,607548.5545,4823272.99,134.1057,1
2055, ,607548.5545,4823272.99,134.1057,1
2056, ,607548.93,4823275.773,134.1069,1
2057, ,607548.93,4823275.773,134.1069,1
2058, ,607551.0278,4823279.483,134.0753,1
2059, ,607551.0278,4823279.483,134.0753,1
2060, ,607554.7521,4823282.02,134.0477,1
2061, ,607554.7521,4823282.02,134.0477,1
2062, ,607558.1423,4823283.73,134.0508,1
2063, ,607558.1423,4823283.73,134.0508,1
2064, ,607566.2144,4823284.681,134.024,1
2065, ,607566.2144,4823284.681,134.024,1
2066, ,607567.7235,4823282.772,134.004,1
2067, ,607567.7235,4823282.772,134.004,1
2068, ,607567.8352,4823280.341,133.9954,1
2069, ,607567.8352,4823280.341,133.9954,1
2070, ,607569.4974,4823277.446,133.9669,1
2071, ,607569.4974,4823277.446,133.9669,1
2072, ,607576.0639,4823269.904,133.7207,1
2073, ,607576.0639,4823269.904,133.7207,1
2074, ,607579.5801,4823265.866,133.5632,1
2075, ,607615.3455,4823277.07,133.1213,1
2076, ,607624.4716,4823272.982,133.0514,1
2077, ,607624.4716,4823272.982,133.0514,1
2078, ,607625.6641,4823272.448,133.0484,1
2079, ,607625.6641,4823272.448,133.0484,1
2080, ,607626.4682,4823265.129,133.0239,1
2081, ,607626.4682,4823265.129,133.0239,1
2082, ,607624.0145,4823255.434,132.8894,1
2083, ,607622.8664,4823250.898,132.8035,1
2084, ,607622.7755,4823250.539,132.7959,1
2085, ,607624.0145,4823255.434,132.8894,1
2086, ,607622.8664,4823250.898,132.8035,1
2087,Principal's Road,607598.1049,4823266.94,133.1474,1
2088,Principal's Road,607607.9929,4823265.447,133.0327,1
2089,Principal's Road,607607.9929,4823265.447,133.0327,1
2090,Principal's Road,607608.3501,4823265.394,133.0325,1
2091,Principal's Road,607608.3501,4823265.394,133.0325,1
2092,Principal's Road,607615.3167,4823258.22,132.9824,1
2093,Principal's Road,607622.2834,4823251.046,132.8139,1
2094,Principal's Road,607622.6401,4823250.678,132.8009,1
2095,Principal's Road,607622.6401,4823250.678,132.8009,1
2096,Principal's Road,607622.7755,4823250.539,132.7959,1
2097,Principal's Road,607615.3167,4823258.22,132.9824,1
2098,Principal's Road,607622.2834,4823251.046,132.8139,1
2099,Principal's Road,607622.7755,4823250.539,132.7959,1
2100,Principal's Road,607629.1673,4823242.848,132.5049,1
2101,Principal's Road,607652.4163,4823214.875,132.4096,1
2102,Principal's Road,607652.4332,4823214.855,132.4093,1
2103,Principal's Road,607648.3426,4823219.777,132.4506,1
2104,Principal's Road,607652.4163,4823214.875,132.4096,1
2105,Principal's Road,607641.9509,4823227.467,132.4654,1
2106,Principal's Road,607648.3426,4823219.777,132.4506,1
2107,Principal's Road,607635.5591,4823235.158,132.4452,1
2108,Principal's Road,607641.9509,4823227.467,132.4654,1
2109,Principal's Road,607629.1673,4823242.848,132.5049,1
2110,Principal's Road,607635.5591,4823235.158,132.4452,1
2111,Principal's Road,607652.4332,4823214.855,132.4093,1
2112,Principal's Road,607652.4439,4823214.843,132.4092,1
2113,Principal's Road,607686.1167,4823177.903,132.8264,1
2114,Principal's Road,607688.6027,4823175.176,132.8188,1
2115,Principal's Road,607652.4439,4823214.843,132.4092,1
2116,Principal's Road,607659.1699,4823207.464,132.298,1
2117,Principal's Road,607679.38,4823185.293,132.3119,1
2118,Principal's Road,607686.1167,4823177.903,132.8264,1
2119,Principal's Road,607672.6433,4823192.684,132.0903,1
2120,Principal's Road,607679.38,4823185.293,132.3119,1
2121,Principal's Road,607665.9066,4823200.074,132.1669,1
2122,Principal's Road,607672.6433,4823192.684,132.0903,1
2123,Principal's Road,607659.1699,4823207.464,132.298,1
2124,Principal's Road,607665.9066,4823200.074,132.1669,1
2125,Principal's Road,607688.6027,4823175.176,132.8188,1
2126,Principal's Road,607695.6356,4823168.067,132.8634,1
2127,Principal's Road,607737.8333,4823125.413,132.018,1
2128,Principal's Road,607742.7814,4823120.411,131.9232,1
2129,Principal's Road,607730.8004,4823132.522,132.0225,1
2130,Principal's Road,607737.8333,4823125.413,132.018,1
2131,Principal's Road,607723.7674,4823139.631,132.1005,1
2132,Principal's Road,607730.8004,4823132.522,132.0225,1
2133,Principal's Road,607716.7345,4823146.74,132.3663,1
2134,Principal's Road,607723.7674,4823139.631,132.1005,1
2135,Principal's Road,607709.7015,4823153.849,132.6768,1
2136,Principal's Road,607716.7345,4823146.74,132.3663,1
2137,Principal's Road,607702.6686,4823160.958,132.8852,1
2138,Principal's Road,607709.7015,4823153.849,132.6768,1
2139,Principal's Road,607695.6356,4823168.067,132.8634,1
2140,Principal's Road,607702.6686,4823160.958,132.8852,1
2141,Principal's Road,607742.7814,4823120.411,131.9232,1
2142,Principal's Road,607749.5378,4823113.039,131.6889,1
2143,Principal's Road,607749.5378,4823113.039,131.6889,1
2144,Principal's Road,607755.3633,4823106.683,131.5057,1
2145,Principal's Road,607755.3633,4823106.683,131.5057,1
2146,Principal's Road,607759.9109,4823101.723,131.4132,1
2147,Principal's Road,607759.9109,4823101.723,131.4132,1
2148,Principal's Road,607766.6668,4823094.351,131.2699,1
2149,Principal's Road,607766.6668,4823094.351,131.2699,1
2150,Principal's Road,607770.0834,4823090.622,131.1996,1
2151,Principal's Road,607770.0834,4823090.622,131.1996,1
2152,Principal's Road,607773.1015,4823087.327,131.1445,1
2153,Principal's Road,607773.1015,4823087.327,131.1445,1
2154,Principal's Road,607776.9804,4823078.11,131.0361,1
2155,Principal's Road,607776.9804,4823078.11,131.0361,1
2156,Principal's Road,607780.3086,4823070.201,131.0247,1
2157,Principal's Road,607780.3086,4823070.201,131.0247,1
2158,Principal's Road,607779.0766,4823060.278,130.5938,1
2159,Principal's Road,607765.5246,4822951.116,129.8235,1
2160,Principal's Road,607765.0761,4822947.503,130.0825,1
2161,Principal's Road,607766.7566,4822961.039,130.5584,1
2162,Principal's Road,607765.5246,4822951.116,129.8235,1
2163,Principal's Road,607767.9886,4822970.963,130.9846,1
2164,Principal's Road,607766.7566,4822961.039,130.5584,1
2165,Principal's Road,607769.2206,4822980.887,131.1017,1
2166,Principal's Road,607767.9886,4822970.963,130.9846,1
2167,Principal's Road,607770.4526,4822990.811,131.2215,1
2168,Principal's Road,607769.2206,4822980.887,131.1017,1
2169,Principal's Road,607771.6846,4823000.735,131.1669,1
2170,Principal's Road,607770.4526,4822990.811,131.2215,1
2171,Principal's Road,607772.9166,4823010.659,130.9952,1
2172,Principal's Road,607771.6846,4823000.735,131.1669,1
2173,Principal's Road,607774.1486,4823020.582,130.5851,1
2174,Principal's Road,607772.9166,4823010.659,130.9952,1
2175,Principal's Road,607775.3806,4823030.506,130.6037,1
2176,Principal's Road,607774.1486,4823020.582,130.5851,1
2177,Principal's Road,607776.6126,4823040.43,130.9877,1
2178,Principal's Road,607775.3806,4823030.506,130.6037,1
2179,Principal's Road,607777.8446,4823050.354,131.0243,1
2180,Principal's Road,607776.6126,4823040.43,130.9877,1
2181,Principal's Road,607779.0766,4823060.278,130.5938,1
2182,Principal's Road,607777.8446,4823050.354,131.0243,1
2183, ,607598.1049,4823266.94,133.1474,1
2184, ,607588.1217,4823266.361,133.3581,1
2185, ,607588.1217,4823266.361,133.3581,1
2186, ,607579.5801,4823265.866,133.5632,1
2187, ,607579.5801,4823265.866,133.5632,1
2188, ,607569.611,4823265.08,133.7557,1
2189, ,607549.6729,4823263.508,134.0452,1
2190, ,607549.5225,4823263.496,134.0473,1
2191, ,607559.642,4823264.294,133.9732,1
2192, ,607549.6729,4823263.508,134.0452,1
2193, ,607569.611,4823265.08,133.7557,1
2194, ,607559.642,4823264.294,133.9732,1
2195, ,607549.5225,4823263.496,134.0473,1
2196, ,607546.1173,4823263.23,134.0972,1
2197, ,607546.1173,4823263.23,134.0972,1
2198, ,607538.6696,4823256.557,134.1137,1
2199, ,607538.6696,4823256.557,134.1137,1
2200, ,607531.9156,4823250.505,134.0605,1
2201, ,607991.0141,4822809.538,126.8963,1
2202, ,607992.2615,4822809.347,126.8124,1
2203, ,607992.2615,4822809.347,126.8124,1
2204, ,607991.8781,4822807.064,126.8152,1
2205, ,607991.8781,4822807.064,126.8152,1
2206, ,608001.7594,4822805.528,126.7683,1
2207, ,608001.7594,4822805.528,126.7683,1
2208, ,608004.3766,4822805.121,126.8175,1
2209, ,608004.3766,4822805.121,126.8175,1
2210, ,608010.4521,4822804.152,126.8266,1
2211, ,608010.4521,4822804.152,126.8266,1
2212, ,608014.4379,4822803.505,126.8835,1
