OBJECTID *,Shape *,slope_max,slope_avg,edge_name,surface,length,start_x,start_y,start_z,end_x,end_y,end_z,floor
186,Polyline Z,0.251154,0.117473,unknown,sidewalk,10.000022,607906.6166,4822350.52,125.0683,607914.8937,4822356.132,125.0639,1
187,Polyline Z,0.244856,0.112626,unknown,sidewalk,9.999995,607924.5859,4822362.703,125.0978,607933.1278,4822367.902,125.1065,1
188,Polyline Z,0.25055,0.101901,unknown,sidewalk,9.999995,607950.2117,4822378.301,125.0887,607958.7536,4822383.501,125.0797,1
189,Polyline Z,0.126109,0.063995,unknown,sidewalk,10.00008,607941.6697,4822373.102,125.0872,607950.2117,4822378.301,125.0887,1
190,Polyline Z,0.243448,0.193016,unknown,sidewalk,9.999943,607933.1278,4822367.902,125.1065,607941.6697,4822373.102,125.0872,1
191,Polyline Z,0.196681,0.168522,unknown,sidewalk,6.447706,607975.8374,4822393.9,125.032,607981.345,4822397.253,125.0212,1
192,Polyline Z,0.231761,0.147365,unknown,sidewalk,9.999995,607967.2955,4822388.701,125.0468,607975.8374,4822393.9,125.032,1
193,Polyline Z,0.372543,0.329598,unknown,sidewalk,9.999995,607958.7536,4822383.501,125.0797,607967.2955,4822388.701,125.0468,1
194,Polyline Z,0.1844,0.166836,unknown,sidewalk,9.999943,607981.345,4822397.253,125.0212,607986.7689,4822388.851,125.0045,1
195,Polyline Z,0.110631,0.079631,unknown,sidewalk,6.699146,607986.7689,4822388.851,125.0045,607990.4025,4822383.223,124.9991,1
196,Polyline Z,1.206926,0.292121,unknown,sidewalk,10.000038,607990.4025,4822383.223,124.9991,607995.2226,4822374.462,124.9967,1
197,Polyline Z,8.936613,7.457973,unknown,sidewalk,3.296767,607995.2226,4822374.462,124.9967,607996.8117,4822371.573,124.7509,1
198,Polyline Z,7.237265,6.192091,unknown,sidewalk,2.568585,607996.8117,4822371.573,124.7509,607997.1193,4822369.023,124.5919,1
199,Polyline Z,4.189635,4.000277,unknown,sidewalk,2.557084,607997.1193,4822369.023,124.5919,607996.5696,4822366.526,124.4896,1
200,Polyline Z,1.996236,1.863167,unknown,sidewalk,3.23372,607996.5696,4822366.526,124.4896,607994.5579,4822363.994,124.4294,1
201,Polyline Z,0.856715,0.631596,unknown,sidewalk,9.999969,607994.5579,4822363.994,124.4294,607986.1984,4822358.506,124.3662,1
202,Polyline Z,2.25016,2.25016,unknown,sidewalk,0.75723,607944.4007,4822331.066,124.1752,607943.7677,4822330.65,124.1922,1
203,Polyline Z,2.282209,2.282209,unknown,sidewalk,0.001379,607943.752,4822330.64,124.1927,607943.7508,4822330.639,124.1927,1
204,Polyline Z,2.281401,2.281401,unknown,sidewalk,0.01885,607943.7677,4822330.65,124.1922,607943.752,4822330.64,124.1927,1
205,Polyline Z,2.026595,1.018537,unknown,sidewalk,9.999969,607952.7602,4822336.554,124.128,607944.4007,4822331.066,124.1752,1
206,Polyline Z,2.162153,1.844692,unknown,sidewalk,10.000053,607961.1198,4822342.042,124.3125,607952.7602,4822336.554,124.128,1
207,Polyline Z,1.11408,0.618419,unknown,sidewalk,9.999969,607969.4793,4822347.53,124.3743,607961.1198,4822342.042,124.3125,1
208,Polyline Z,0.251854,0.130224,unknown,sidewalk,9.999969,607977.8388,4822353.018,124.3723,607969.4793,4822347.53,124.3743,1
209,Polyline Z,0.281443,0.176321,unknown,sidewalk,10.000053,607986.1984,4822358.506,124.3662,607977.8388,4822353.018,124.3723,1
210,Polyline Z,0.743635,0.510908,unknown,sidewalk,10,607990.4025,4822383.223,124.9991,607982.1086,4822377.637,124.9481,1
211,Polyline Z,0.239069,0.096721,unknown,sidewalk,7.121156,607940.6392,4822349.703,124.9042,607934.733,4822345.725,124.9102,1
212,Polyline Z,1.016794,0.321767,unknown,sidewalk,10,607948.9331,4822355.29,124.8913,607940.6392,4822349.703,124.9042,1
213,Polyline Z,1.592151,0.945394,unknown,sidewalk,10,607957.227,4822360.876,124.8213,607948.9331,4822355.29,124.8913,1
214,Polyline Z,1.22565,1.032368,unknown,sidewalk,9.999917,607965.5208,4822366.463,124.9246,607957.227,4822360.876,124.8213,1
215,Polyline Z,0.484399,0.234528,unknown,sidewalk,10.000056,607973.8147,4822372.05,124.9241,607965.5208,4822366.463,124.9246,1
216,Polyline Z,0.696794,0.319754,unknown,sidewalk,10,607982.1086,4822377.637,124.9481,607973.8147,4822372.05,124.9241,1
217,Polyline Z,0.721415,0.531815,unknown,sidewalk,10.000019,607934.733,4822345.725,124.9102,607926.2734,4822340.392,124.9634,1
218,Polyline Z,2.172412,2.009351,unknown,sidewalk,2.476798,607900.8947,4822324.395,125.4345,607898.7994,4822323.074,125.4843,1
219,Polyline Z,2.531742,2.303391,unknown,sidewalk,9.999935,607909.3542,4822329.727,125.2042,607900.8947,4822324.395,125.4345,1
220,Polyline Z,1.822234,1.597584,unknown,sidewalk,10.000019,607917.8138,4822335.06,125.0444,607909.3542,4822329.727,125.2042,1
221,Polyline Z,1.223511,0.810646,unknown,sidewalk,10.000019,607926.2734,4822340.392,124.9634,607917.8138,4822335.06,125.0444,1
222,Polyline Z,1.327072,1.064267,unknown,sidewalk,2.092044,607898.7994,4822323.074,125.4843,607896.8564,4822322.298,125.5066,1
223,Polyline Z,3.563553,1.939593,The Collegeway,asphalt,9.999998,608202.7271,4822213.452,110.3902,608195.7047,4822206.333,110.1963,1
224,Polyline Z,3.807027,2.815319,The Collegeway,asphalt,4.492143,608195.7047,4822206.333,110.1963,608192.5501,4822203.134,110.0698,1
225,Polyline Z,3.844505,2.423313,The Collegeway,asphalt,10.000008,608192.5501,4822203.134,110.0698,608184.7603,4822196.864,109.8275,1
226,Polyline Z,2.278981,2.240309,The Collegeway,asphalt,2.401448,608184.7603,4822196.864,109.8275,608182.8896,4822195.358,109.7737,1
227,Polyline Z,2.987734,2.020032,The Collegeway,asphalt,9.927741,608182.8896,4822195.358,109.7737,608173.899,4822191.148,109.5731,1
228,Polyline Z,4.45734,2.931011,The Collegeway,asphalt,7.076748,608173.899,4822191.148,109.5731,608167.0941,4822189.205,109.3657,1
229,Polyline Z,5.983081,5.394224,The Collegeway,asphalt,7.691587,608167.0941,4822189.205,109.3657,608159.502,4822187.972,108.9508,1
230,Polyline Z,4.020258,3.253632,The Collegeway,asphalt,8.20928,608159.502,4822187.972,108.9508,608151.2929,4822187.917,108.6838,1
231,Polyline Z,2.575723,1.263598,The Collegeway,asphalt,9.47479,608151.2929,4822187.917,108.6838,608141.9211,4822189.311,108.586,1
232,Polyline Z,4.400633,2.774663,The Collegeway,asphalt,9.999974,608141.9211,4822189.311,108.586,608132.6138,4822192.968,108.8634,1
233,Polyline Z,4.254879,4.167847,The Collegeway,asphalt,1.847778,608132.6138,4822192.968,108.8634,608130.894,4822193.643,108.9405,1
234,Polyline Z,5.071604,4.590493,The Collegeway,asphalt,9.999992,608130.894,4822193.643,108.9405,608122.2145,4822198.61,109.3995,1
235,Polyline Z,4.179657,3.704652,The Collegeway,asphalt,5.250677,608122.2145,4822198.61,109.3995,608117.6572,4822201.218,109.594,1
236,Polyline Z,4.231462,3.753114,The Collegeway,asphalt,9.999999,608117.6572,4822201.218,109.594,608109.258,4822206.645,109.9693,1
237,Polyline Z,3.612084,3.191167,The Collegeway,asphalt,3.812375,608092.4596,4822217.499,111.0495,608089.2575,4822219.568,111.1711,1
238,Polyline Z,8.119764,6.262459,The Collegeway,asphalt,10.000053,608100.8588,4822212.072,110.4234,608092.4596,4822217.499,111.0495,1
239,Polyline Z,6.059361,4.541099,The Collegeway,asphalt,9.999999,608109.258,4822206.645,109.9693,608100.8588,4822212.072,110.4234,1
240,Polyline Z,4.309842,3.989487,The Collegeway,asphalt,7.820278,608089.2575,4822219.568,111.1711,608082.2914,4822223.122,111.4831,1
241,Polyline Z,5.668019,4.572928,The Collegeway,asphalt,6.152822,608082.2914,4822223.122,111.4831,608076.5353,4822225.296,111.7644,1
242,Polyline Z,6.638097,4.539705,The Collegeway,asphalt,6.224353,608076.5353,4822225.296,111.7644,608070.3866,4822226.263,112.0469,1
243,Polyline Z,0.63037,0.32044,The Collegeway,asphalt,6.650083,608070.3866,4822226.263,112.0469,608063.7394,4822226.067,112.0415,1
244,Polyline Z,0.257289,0.125443,The Collegeway,asphalt,5.775359,608063.7394,4822226.067,112.0415,608058.2661,4822224.224,112.0366,1
245,Polyline Z,0.346797,0.121707,The Collegeway,asphalt,5.766601,608058.2661,4822224.224,112.0366,608053.2203,4822221.432,112.0296,1
246,Polyline Z,2.887242,1.629697,The Collegeway,asphalt,5.632222,608053.2203,4822221.432,112.0296,608049.1866,4822217.501,111.9378,1
247,Polyline Z,3.071519,2.387459,The Collegeway,asphalt,10.000012,608049.1866,4822217.501,111.9378,608043.3507,4822209.381,111.6991,1
248,Polyline Z,1.693188,1.035448,The Collegeway,asphalt,5.791481,608043.3507,4822209.381,111.6991,608039.9709,4822204.678,111.6391,1
249,Polyline Z,0.841549,0.586891,The Collegeway,asphalt,10.000035,608039.9709,4822204.678,111.6391,608034.1351,4822196.557,111.6953,1
250,Polyline Z,0.783678,0.774086,The Collegeway,asphalt,2.026821,608034.1351,4822196.557,111.6953,608032.9523,4822194.911,111.711,1
251,Polyline Z,2.099378,2.099378,unknown,asphalt,0.181291,608171.428,4822361.152,118.6609,608171.2489,4822361.124,118.6647,1
252,Polyline Z,6.609994,3.52048,unknown,asphalt,8.367537,608151.6695,4822358.054,118.2158,608143.403,4822356.757,117.9213,1
253,Polyline Z,1.999352,1.019982,unknown,asphalt,9.818754,608171.2489,4822361.124,118.6647,608161.5487,4822359.603,118.6745,1
254,Polyline Z,6.635677,4.588903,unknown,asphalt,9.999946,608161.5487,4822359.603,118.6745,608151.6695,4822358.054,118.2158,1
255,Polyline Z,2.809146,2.32847,unknown,asphalt,3.275149,608143.403,4822356.757,117.9213,608140.6105,4822355.046,117.845,1
256,Polyline Z,1.855274,0.837435,unknown,asphalt,4.569162,608140.6105,4822355.046,117.845,608137.1352,4822352.079,117.8127,1
257,Polyline Z,1.862651,1.175908,unknown,asphalt,9.999962,608137.1352,4822352.079,117.8127,608130.9748,4822344.202,117.9303,1
258,Polyline Z,1.796057,0.856921,unknown,asphalt,6.810731,608130.9748,4822344.202,117.9303,608126.7791,4822338.837,117.9878,1
259,Polyline Z,0.410518,0.244082,unknown,asphalt,7.217759,608126.7791,4822338.837,117.9878,608121.9033,4822333.516,118.0054,1
260,Polyline Z,0.140542,0.079086,unknown,asphalt,9.999945,608121.9033,4822333.516,118.0054,608114.4011,4822326.904,118.0119,1
261,Polyline Z,0.152171,0.143248,unknown,asphalt,5.197365,608114.4011,4822326.904,118.0119,608110.5019,4822323.467,118.0194,1
262,Polyline Z,0.114791,0.03429,unknown,asphalt,10.000002,608110.5019,4822323.467,118.0194,608103.1979,4822316.637,118.0217,1
263,Polyline Z,0.0546,0.021976,unknown,asphalt,8.419441,608103.1979,4822316.637,118.0217,608097.0483,4822310.887,118.0198,1
264,Polyline Z,0.080434,0.042558,unknown,asphalt,7.274776,608097.0483,4822310.887,118.0198,608092.8696,4822304.932,118.0167,1
265,Polyline Z,0.169133,0.094337,unknown,asphalt,4.43086,608092.8696,4822304.932,118.0167,608090.8482,4822300.989,118.0181,1
266,Polyline Z,0.099872,0.083963,unknown,asphalt,3.29593,608090.8482,4822300.989,118.0181,608090.5455,4822297.707,118.0209,1
267,Polyline Z,0.337107,0.203906,unknown,asphalt,3.193114,608090.5455,4822297.707,118.0209,608090.9198,4822294.536,118.0144,1
268,Polyline Z,0.567428,0.47573,unknown,asphalt,2.993702,608090.9198,4822294.536,118.0144,608091.6211,4822291.625,118.0001,1
269,Polyline Z,0.656112,0.650956,unknown,asphalt,2.187736,608091.6211,4822291.625,118.0001,608092.8782,4822289.835,117.9859,1
270,Polyline Z,3.215392,2.178962,unknown,asphalt,10.000057,608092.8782,4822289.835,117.9859,608100.3868,4822283.23,117.768,1
271,Polyline Z,4.29339,3.928749,unknown,asphalt,9.999916,608100.3868,4822283.23,117.768,608107.8953,4822276.625,117.3751,1
272,Polyline Z,1.388033,1.139704,unknown,asphalt,1.482581,608115.4039,4822270.021,117.0214,608116.5171,4822269.042,117.0045,1
273,Polyline Z,4.298896,3.537636,unknown,asphalt,10.000057,608107.8953,4822276.625,117.3751,608115.4039,4822270.021,117.0214,1
274,Polyline Z,1.426305,0.725275,unknown,asphalt,5.680808,608116.5171,4822269.042,117.0045,608121.3961,4822266.132,116.9633,1
275,Polyline Z,1.786911,1.62383,unknown,asphalt,4.986025,608121.3961,4822266.132,116.9633,608126.3361,4822265.456,116.8823,1
276,Polyline Z,1.686904,1.647951,unknown,asphalt,4.985047,608126.3361,4822265.456,116.8823,608131.3205,4822265.536,116.8002,1
277,Polyline Z,1.612861,1.547416,unknown,asphalt,4.324984,608131.3205,4822265.536,116.8002,608135.5307,4822266.526,116.7333,1
278,Polyline Z,1.725522,1.571464,unknown,asphalt,4.435197,608135.5307,4822266.526,116.7333,608139.457,4822268.589,116.6636,1
279,Polyline Z,1.469676,1.385592,unknown,asphalt,5.034059,608139.457,4822268.589,116.6636,608143.2254,4822271.927,116.5938,1
280,Polyline Z,1.041969,0.451611,unknown,asphalt,9.999993,608143.2254,4822271.927,116.5938,608149.8009,4822279.461,116.5487,1
281,Polyline Z,0.188296,0.149274,unknown,asphalt,7.990866,608149.8009,4822279.461,116.5487,608155.0553,4822285.481,116.5367,1
282,Polyline Z,0.992596,0.840557,unknown,asphalt,5.308156,608155.0553,4822285.481,116.5367,608157.1504,4822290.358,116.5813,1
283,Polyline Z,1.715663,1.665494,unknown,asphalt,4.204216,608157.1504,4822290.358,116.5813,608157.7298,4822294.522,116.6514,1
284,Polyline Z,2.086654,2.056682,unknown,asphalt,3.576054,608157.7298,4822294.522,116.6514,608157.3977,4822298.083,116.7249,1
285,Polyline Z,2.282047,2.231468,unknown,asphalt,3.348908,608157.3977,4822298.083,116.7249,608156.3204,4822301.254,116.7996,1
286,Polyline Z,2.331887,2.28774,unknown,asphalt,3.000892,608156.3204,4822301.254,116.7996,608154.76,4822303.817,116.8683,1
287,Polyline Z,2.236311,1.936989,unknown,asphalt,4.868371,608154.76,4822303.817,116.8683,608151.1678,4822307.103,116.9626,1
288,Polyline Z,3.114475,1.65824,unknown,asphalt,9.999985,608151.1678,4822307.103,116.9626,608143.7443,4822313.803,117.1284,1
289,Polyline Z,2.404612,1.57589,unknown,asphalt,9.42124,608128.8972,4822327.203,117.8569,608121.9033,4822333.516,118.0054,1
290,Polyline Z,3.918402,3.380697,unknown,asphalt,9.999985,608136.3207,4822320.503,117.5188,608128.8972,4822327.203,117.8569,1
291,Polyline Z,4.088442,3.904463,unknown,asphalt,9.999992,608143.7443,4822313.803,117.1284,608136.3207,4822320.503,117.5188,1
292,Polyline Z,0.820773,0.517671,unknown,asphalt,7.799268,608216.8928,4822604.137,117.0094,608209.3313,4822606.048,116.969,1
293,Polyline Z,1.269138,1.127542,unknown,asphalt,6.067015,608209.3313,4822606.048,116.969,608203.3516,4822607.074,116.9006,1
294,Polyline Z,4.451157,2.544408,unknown,asphalt,10.000032,608203.3516,4822607.074,116.9006,608193.503,4822608.807,116.6462,1
295,Polyline Z,0.841079,0.561927,unknown,asphalt,9.901125,608163.9573,4822614.008,115.9975,608154.2061,4822615.725,116.0531,1
296,Polyline Z,0.466945,0.293305,unknown,asphalt,10.000032,608173.8059,4822612.275,115.9814,608163.9573,4822614.008,115.9975,1
297,Polyline Z,3.396269,1.861051,unknown,asphalt,9.999916,608183.6544,4822610.541,116.1675,608173.8059,4822612.275,115.9814,1
298,Polyline Z,5.275137,4.787503,unknown,asphalt,10.000015,608193.503,4822608.807,116.6462,608183.6544,4822610.541,116.1675,1
299,Polyline Z,1.251603,0.954535,unknown,asphalt,8.769359,607917.6636,4822516.939,125.6891,607919.2542,4822525.563,125.6054,1
300,Polyline Z,0.614566,0.338071,unknown,asphalt,4.158853,607919.2542,4822525.563,125.6054,607920.0127,4822529.652,125.6172,1
301,Polyline Z,1.667212,1.403167,unknown,asphalt,4.879366,607920.0127,4822529.652,125.6172,607921.5381,4822534.287,125.6857,1
302,Polyline Z,2.5983,1.393601,unknown,asphalt,5.94665,607921.5381,4822534.287,125.6857,607925.0486,4822539.086,125.7678,1
303,Polyline Z,1.896766,0.841305,unknown,asphalt,5.663969,607925.0486,4822539.086,125.7678,607930.0562,4822541.733,125.8155,1
304,Polyline Z,1.862185,0.998477,unknown,asphalt,5.340379,607930.0562,4822541.733,125.8155,607935.3962,4822541.797,125.8439,1
305,Polyline Z,1.293972,0.608166,unknown,asphalt,5.154671,607935.3962,4822541.797,125.8439,607940.3482,4822540.365,125.818,1
306,Polyline Z,0.962437,0.534315,unknown,asphalt,5.473899,607940.3482,4822540.365,125.818,607944.6844,4822537.025,125.8472,1
307,Polyline Z,2.464085,2.049366,unknown,asphalt,5.983166,607944.6844,4822537.025,125.8472,607946.9148,4822531.473,125.9698,1
308,Polyline Z,1.755385,0.494297,unknown,asphalt,7.216805,607946.9148,4822531.473,125.9698,607947.5556,4822524.284,125.9911,1
309,Polyline Z,3.240272,2.095816,unknown,asphalt,2.275689,607947.5556,4822524.284,125.9911,607947.212,4822522.035,125.9434,1
310,Polyline Z,6.11844,5.358439,unknown,asphalt,8.121319,607947.212,4822522.035,125.9434,607945.9916,4822514.006,125.5082,1
311,Polyline Z,4.768984,3.539758,unknown,sidewalk,9.999975,607930.0562,4822541.733,125.8155,607930.2599,4822551.731,125.4616,1
312,Polyline Z,1.404449,1.107564,unknown,sidewalk,4.19367,607930.2599,4822551.731,125.4616,607930.3453,4822555.924,125.508,1
313,Polyline Z,1.318361,0.718669,unknown,sidewalk,9.999972,607930.3453,4822555.924,125.508,607930.5537,4822565.922,125.5799,1
314,Polyline Z,0.382887,0.323555,unknown,sidewalk,4.671913,607930.5537,4822565.922,125.5799,607930.651,4822570.592,125.595,1
315,Polyline Z,3.058691,1.966975,unknown,sidewalk,9.999973,607930.651,4822570.592,125.595,607923.7343,4822577.815,125.762,1
316,Polyline Z,1.311583,1.304496,unknown,sidewalk,3.192695,607916.8176,4822585.037,125.9296,607914.6093,4822587.342,125.9713,1
317,Polyline Z,2.032164,1.676044,unknown,sidewalk,9.999973,607923.7343,4822577.815,125.762,607916.8176,4822585.037,125.9296,1
318,Polyline Z,1.249738,0.880678,unknown,sidewalk,10.000015,607914.6093,4822587.342,125.9713,607907.9459,4822594.799,126.0594,1
319,Polyline Z,0.458503,0.227052,unknown,sidewalk,8.91743,607907.9459,4822594.799,126.0594,607902.0039,4822601.448,126.047,1
320,Polyline Z,0.674561,0.642137,unknown,sidewalk,5.998472,607902.0039,4822601.448,126.047,607896.7066,4822604.263,126.0085,1
321,Polyline Z,1.024077,0.528619,unknown,sidewalk,7.777278,608159.502,4822187.972,108.9508,608159.4494,4822180.195,108.992,1
322,Polyline Z,0.351623,0.20348,unknown,sidewalk,3.899787,608159.4494,4822180.195,108.992,608159.4233,4822176.295,108.9914,1
323,Polyline Z,4.889913,3.523392,unknown,sidewalk,7.556755,608159.4233,4822176.295,108.9914,608160.9163,4822168.887,108.7252,1
324,Polyline Z,5.780425,4.899959,unknown,sidewalk,6.777102,608160.9163,4822168.887,108.7252,608164.5718,4822163.181,108.3931,1
325,Polyline Z,5.937448,5.729373,unknown,sidewalk,4.060225,608164.5718,4822163.181,108.3931,608167.4939,4822160.362,108.1605,1
326,Polyline Z,4.843158,2.949291,unknown,sidewalk,7.748773,608167.4939,4822160.362,108.1605,608174.5666,4822157.196,107.932,1
327,Polyline Z,1.911727,1.595543,unknown,sidewalk,9.999965,608174.5666,4822157.196,107.932,608183.6941,4822153.111,107.7724,1
328,Polyline Z,1.692077,1.480415,unknown,sidewalk,5.274041,608211.0767,4822140.855,107.2024,608215.8906,4822138.701,107.1243,1
329,Polyline Z,2.551242,2.282564,unknown,sidewalk,10.000006,608201.9492,4822144.941,107.4306,608211.0767,4822140.855,107.2024,1
330,Polyline Z,2.50221,2.101732,unknown,sidewalk,10.000056,608192.8216,4822149.026,107.6408,608201.9492,4822144.941,107.4306,1
331,Polyline Z,1.585412,1.316165,unknown,sidewalk,10.000006,608183.6941,4822153.111,107.7724,608192.8216,4822149.026,107.6408,1
332,Polyline Z,1.285518,0.955356,unknown,sidewalk,10.000042,608215.8906,4822138.701,107.1243,608224.6104,4822133.805,107.0288,1
333,Polyline Z,0.388344,0.266142,unknown,sidewalk,2.110499,608224.6104,4822133.805,107.0288,608226.4507,4822132.772,107.0232,1
334,Polyline Z,2.15776,1.175623,unknown,sidewalk,10.000036,608226.4507,4822132.772,107.0232,608230.9567,4822141.7,107.1352,1
335,Polyline Z,3.234921,2.780213,unknown,sidewalk,8.091046,608230.9567,4822141.7,107.1352,608234.6025,4822148.923,107.3602,1
336,Polyline Z,1.630478,0.737848,unknown,sidewalk,4.934663,608234.6025,4822148.923,107.3602,608232.1497,4822153.205,107.3958,1
337,Polyline Z,2.329546,1.262468,unknown,sidewalk,5.4309,608232.1497,4822153.205,107.3958,608227.1305,4822155.279,107.3272,1
338,Polyline Z,3.387097,3.201012,unknown,sidewalk,2.563094,608227.1305,4822155.279,107.3272,608224.7541,4822154.318,107.2452,1
339,Polyline Z,2.075324,1.351518,unknown,sidewalk,10.000046,608224.7541,4822154.318,107.2452,608219.8182,4822145.621,107.11,1
340,Polyline Z,0.283583,0.211036,unknown,sidewalk,7.957346,608219.8182,4822145.621,107.11,608215.8906,4822138.701,107.1243,1
341,Polyline Z,2.079183,1.706984,Outer Circle,asphalt,10.000045,608229.6503,4822686.938,116.9198,608230.3839,4822696.911,116.7491,1
342,Polyline Z,2.396451,2.222114,Outer Circle,asphalt,5.088811,608230.3839,4822696.911,116.7491,608230.7572,4822701.986,116.6361,1
343,Polyline Z,2.475135,1.54383,Outer Circle,asphalt,9.99995,608230.7572,4822701.986,116.6361,608230.5227,4822711.983,116.4817,1
344,Polyline Z,2.855147,2.684605,Outer Circle,asphalt,5.406587,608230.5227,4822711.983,116.4817,608230.3959,4822717.388,116.3365,1
345,Polyline Z,2.218117,1.16599,Outer Circle,asphalt,4.971837,608230.3959,4822717.388,116.3365,608230.0574,4822722.348,116.2846,1
346,Polyline Z,3.134981,1.801952,Outer Circle,asphalt,8.474413,608230.0574,4822722.348,116.2846,608228.7025,4822730.714,116.4373,1
347,Polyline Z,1.91912,0.850177,Outer Circle,asphalt,8.996514,608228.7025,4822730.714,116.4373,608227.5649,4822739.638,116.5094,1
348,Polyline Z,0.668727,0.34228,Outer Circle,asphalt,3.08439,608227.5649,4822739.638,116.5094,608227.1762,4822742.698,116.5199,1
349,Polyline Z,1.327259,1.039689,Outer Circle,asphalt,10.000017,608227.1762,4822742.698,116.5199,608224.5059,4822752.335,116.6239,1
350,Polyline Z,1.134198,1.134198,Outer Circle,asphalt,0.978752,608221.8356,4822761.972,116.7288,608221.5742,4822762.915,116.7399,1
351,Polyline Z,1.276113,1.049458,Outer Circle,asphalt,9.999921,608224.5059,4822752.335,116.6239,608221.8356,4822761.972,116.7288,1
352,Polyline Z,2.69679,1.921193,Outer Circle,asphalt,10.000015,608221.5742,4822762.915,116.7399,608217.8804,4822772.208,116.9321,1
353,Polyline Z,3.522213,2.838808,Outer Circle,asphalt,9.219108,608217.8804,4822772.208,116.9321,608214.475,4822780.775,117.1938,1
