OBJECTID *,start_x,start_y,start_z,end_x,end_y,end_z
389,607990.4025,4822383.223,124.9991,607995.2226,4822374.462,124.9967
390,607990.4025,4822383.223,124.9991,607995.2226,4822374.462,124.9967
391,607995.2226,4822374.462,124.9967,607996.8117,4822371.573,124.7509
392,607995.2226,4822374.462,124.9967,607996.8117,4822371.573,124.7509
393,607996.8117,4822371.573,124.7509,607997.1193,4822369.023,124.5919
394,607996.8117,4822371.573,124.7509,607997.1193,4822369.023,124.5919
395,607997.1193,4822369.023,124.5919,607996.5696,4822366.526,124.4896
396,607997.1193,4822369.023,124.5919,607996.5696,4822366.526,124.4896
397,607996.5696,4822366.526,124.4896,607994.5579,4822363.994,124.4294
398,607996.5696,4822366.526,124.4896,607994.5579,4822363.994,124.4294
399,607994.5579,4822363.994,124.4294,607986.1984,4822358.506,124.3662
400,607994.5579,4822363.994,124.4294,607986.1984,4822358.506,124.3662
401,607944.4007,4822331.066,124.1752,607943.7508,4822330.639,124.1927
402,607944.4007,4822331.066,124.1752,607943.7508,4822330.639,124.1927
403,607952.7602,4822336.554,124.128,607944.4007,4822331.066,124.1752
404,607952.7602,4822336.554,124.128,607944.4007,4822331.066,124.1752
405,607961.1198,4822342.042,124.3125,607952.7602,4822336.554,124.128
406,607961.1198,4822342.042,124.3125,607952.7602,4822336.554,124.128
407,607969.4793,4822347.53,124.3743,607961.1198,4822342.042,124.3125
408,607969.4793,4822347.53,124.3743,607961.1198,4822342.042,124.3125
409,607977.8388,4822353.018,124.3723,607969.4793,4822347.53,124.3743
410,607977.8388,4822353.018,124.3723,607969.4793,4822347.53,124.3743
411,607986.1984,4822358.506,124.3662,607977.8388,4822353.018,124.3723
412,607986.1984,4822358.506,124.3662,607977.8388,4822353.018,124.3723
413,607990.4025,4822383.223,124.9991,607982.1086,4822377.637,124.9481
414,607990.4025,4822383.223,124.9991,607982.1086,4822377.637,124.9481
415,607940.6392,4822349.703,124.9042,607934.733,4822345.725,124.9102
416,607940.6392,4822349.703,124.9042,607934.733,4822345.725,124.9102
417,607948.9331,4822355.29,124.8913,607940.6392,4822349.703,124.9042
418,607948.9331,4822355.29,124.8913,607940.6392,4822349.703,124.9042
419,607957.227,4822360.876,124.8213,607948.9331,4822355.29,124.8913
420,607957.227,4822360.876,124.8213,607948.9331,4822355.29,124.8913
421,607965.5208,4822366.463,124.9246,607957.227,4822360.876,124.8213
422,607965.5208,4822366.463,124.9246,607957.227,4822360.876,124.8213
423,607973.8147,4822372.05,124.9241,607965.5208,4822366.463,124.9246
424,607973.8147,4822372.05,124.9241,607965.5208,4822366.463,124.9246
425,607982.1086,4822377.637,124.9481,607973.8147,4822372.05,124.9241
426,607982.1086,4822377.637,124.9481,607973.8147,4822372.05,124.9241
427,607934.733,4822345.725,124.9102,607926.2734,4822340.392,124.9634
428,607934.733,4822345.725,124.9102,607926.2734,4822340.392,124.9634
429,607900.8947,4822324.395,125.4345,607898.7994,4822323.074,125.4843
430,607900.8947,4822324.395,125.4345,607898.7994,4822323.074,125.4843
431,607909.3542,4822329.727,125.2042,607900.8947,4822324.395,125.4345
432,607909.3542,4822329.727,125.2042,607900.8947,4822324.395,125.4345
433,607917.8138,4822335.06,125.0444,607909.3542,4822329.727,125.2042
434,607917.8138,4822335.06,125.0444,607909.3542,4822329.727,125.2042
435,607926.2734,4822340.392,124.9634,607917.8138,4822335.06,125.0444
436,607926.2734,4822340.392,124.9634,607917.8138,4822335.06,125.0444
437,607898.7994,4822323.074,125.4843,607896.8564,4822322.298,125.5066
438,607898.7994,4822323.074,125.4843,607896.8564,4822322.298,125.5066
439,608202.7271,4822213.452,110.3902,608195.7047,4822206.333,110.1963
440,608202.7271,4822213.452,110.3902,608195.7047,4822206.333,110.1963
441,608195.7047,4822206.333,110.1963,608192.5501,4822203.134,110.0698
442,608195.7047,4822206.333,110.1963,608192.5501,4822203.134,110.0698
443,608192.5501,4822203.134,110.0698,608184.7603,4822196.864,109.8275
444,608192.5501,4822203.134,110.0698,608184.7603,4822196.864,109.8275
445,608184.7603,4822196.864,109.8275,608182.8896,4822195.358,109.7737
446,608184.7603,4822196.864,109.8275,608182.8896,4822195.358,109.7737
447,608182.8896,4822195.358,109.7737,608173.899,4822191.148,109.5731
448,608182.8896,4822195.358,109.7737,608173.899,4822191.148,109.5731
449,608173.899,4822191.148,109.5731,608167.0941,4822189.205,109.3657
450,608173.899,4822191.148,109.5731,608167.0941,4822189.205,109.3657
451,608167.0941,4822189.205,109.3657,608159.502,4822187.972,108.9508
452,608167.0941,4822189.205,109.3657,608159.502,4822187.972,108.9508
453,608159.502,4822187.972,108.9508,608151.2929,4822187.917,108.6838
454,608159.502,4822187.972,108.9508,608151.2929,4822187.917,108.6838
455,608151.2929,4822187.917,108.6838,608141.9211,4822189.311,108.586
456,608151.2929,4822187.917,108.6838,608141.9211,4822189.311,108.586
457,608141.9211,4822189.311,108.586,608132.6138,4822192.968,108.8634
458,608141.9211,4822189.311,108.586,608132.6138,4822192.968,108.8634
459,608132.6138,4822192.968,108.8634,608130.894,4822193.643,108.9405
460,608132.6138,4822192.968,108.8634,608130.894,4822193.643,108.9405
461,608130.894,4822193.643,108.9405,608122.2145,4822198.61,109.3995
462,608130.894,4822193.643,108.9405,608122.2145,4822198.61,109.3995
463,608122.2145,4822198.61,109.3995,608117.6572,4822201.218,109.594
464,608122.2145,4822198.61,109.3995,608117.6572,4822201.218,109.594
465,608117.6572,4822201.218,109.594,608109.258,4822206.645,109.9693
466,608117.6572,4822201.218,109.594,608109.258,4822206.645,109.9693
467,608092.4596,4822217.499,111.0495,608089.2575,4822219.568,111.1711
468,608092.4596,4822217.499,111.0495,608089.2575,4822219.568,111.1711
469,608100.8588,4822212.072,110.4234,608092.4596,4822217.499,111.0495
470,608100.8588,4822212.072,110.4234,608092.4596,4822217.499,111.0495
471,608109.258,4822206.645,109.9693,608100.8588,4822212.072,110.4234
472,608109.258,4822206.645,109.9693,608100.8588,4822212.072,110.4234
473,608089.2575,4822219.568,111.1711,608082.2914,4822223.122,111.4831
474,608089.2575,4822219.568,111.1711,608082.2914,4822223.122,111.4831
475,608082.2914,4822223.122,111.4831,608076.5353,4822225.296,111.7644
476,608082.2914,4822223.122,111.4831,608076.5353,4822225.296,111.7644
477,608076.5353,4822225.296,111.7644,608070.3866,4822226.263,112.0469
478,608076.5353,4822225.296,111.7644,608070.3866,4822226.263,112.0469
479,608070.3866,4822226.263,112.0469,608063.7394,4822226.067,112.0415
480,608070.3866,4822226.263,112.0469,608063.7394,4822226.067,112.0415
481,608063.7394,4822226.067,112.0415,608058.2661,4822224.224,112.0366
482,608063.7394,4822226.067,112.0415,608058.2661,4822224.224,112.0366
483,608058.2661,4822224.224,112.0366,608053.2203,4822221.432,112.0296
484,608058.2661,4822224.224,112.0366,608053.2203,4822221.432,112.0296
485,608053.2203,4822221.432,112.0296,608049.1866,4822217.501,111.9378
486,608053.2203,4822221.432,112.0296,608049.1866,4822217.501,111.9378
487,608049.1866,4822217.501,111.9378,608043.3507,4822209.381,111.6991
488,608049.1866,4822217.501,111.9378,608043.3507,4822209.381,111.6991
489,608043.3507,4822209.381,111.6991,608039.9709,4822204.678,111.6391
490,608043.3507,4822209.381,111.6991,608039.9709,4822204.678,111.6391
491,608039.9709,4822204.678,111.6391,608034.1351,4822196.557,111.6953
492,608039.9709,4822204.678,111.6391,608034.1351,4822196.557,111.6953
493,608034.1351,4822196.557,111.6953,608032.9523,4822194.911,111.711
494,608034.1351,4822196.557,111.6953,608032.9523,4822194.911,111.711
495,608171.428,4822361.152,118.6609,608171.2489,4822361.124,118.6647
496,608171.428,4822361.152,118.6609,608171.2489,4822361.124,118.6647
497,608151.6695,4822358.054,118.2158,608143.403,4822356.757,117.9213
498,608151.6695,4822358.054,118.2158,608143.403,4822356.757,117.9213
499,608171.2489,4822361.124,118.6647,608161.5487,4822359.603,118.6745
500,608171.2489,4822361.124,118.6647,608161.5487,4822359.603,118.6745
501,608161.5487,4822359.603,118.6745,608151.6695,4822358.054,118.2158
502,608161.5487,4822359.603,118.6745,608151.6695,4822358.054,118.2158
503,608143.403,4822356.757,117.9213,608140.6105,4822355.046,117.845
504,608143.403,4822356.757,117.9213,608140.6105,4822355.046,117.845
505,608140.6105,4822355.046,117.845,608137.1352,4822352.079,117.8127
506,608140.6105,4822355.046,117.845,608137.1352,4822352.079,117.8127
507,608137.1352,4822352.079,117.8127,608130.9748,4822344.202,117.9303
508,608137.1352,4822352.079,117.8127,608130.9748,4822344.202,117.9303
509,608130.9748,4822344.202,117.9303,608126.7791,4822338.837,117.9878
510,608130.9748,4822344.202,117.9303,608126.7791,4822338.837,117.9878
511,608126.7791,4822338.837,117.9878,608121.9033,4822333.516,118.0054
512,608126.7791,4822338.837,117.9878,608121.9033,4822333.516,118.0054
513,608121.9033,4822333.516,118.0054,608114.4011,4822326.904,118.0119
514,608121.9033,4822333.516,118.0054,608114.4011,4822326.904,118.0119
515,608114.4011,4822326.904,118.0119,608110.5019,4822323.467,118.0194
516,608114.4011,4822326.904,118.0119,608110.5019,4822323.467,118.0194
517,608110.5019,4822323.467,118.0194,608103.1979,4822316.637,118.0217
518,608110.5019,4822323.467,118.0194,608103.1979,4822316.637,118.0217
519,608103.1979,4822316.637,118.0217,608097.0483,4822310.887,118.0198
520,608103.1979,4822316.637,118.0217,608097.0483,4822310.887,118.0198
521,608097.0483,4822310.887,118.0198,608092.8696,4822304.932,118.0167
522,608097.0483,4822310.887,118.0198,608092.8696,4822304.932,118.0167
523,608092.8696,4822304.932,118.0167,608090.8482,4822300.989,118.0181
524,608092.8696,4822304.932,118.0167,608090.8482,4822300.989,118.0181
525,608090.8482,4822300.989,118.0181,608090.5455,4822297.707,118.0209
526,608090.8482,4822300.989,118.0181,608090.5455,4822297.707,118.0209
527,608090.5455,4822297.707,118.0209,608090.9198,4822294.536,118.0144
528,608090.5455,4822297.707,118.0209,608090.9198,4822294.536,118.0144
529,608090.9198,4822294.536,118.0144,608091.6211,4822291.625,118.0001
530,608090.9198,4822294.536,118.0144,608091.6211,4822291.625,118.0001
531,608091.6211,4822291.625,118.0001,608092.8782,4822289.835,117.9859
532,608091.6211,4822291.625,118.0001,608092.8782,4822289.835,117.9859
533,608092.8782,4822289.835,117.9859,608100.3868,4822283.23,117.768
534,608092.8782,4822289.835,117.9859,608100.3868,4822283.23,117.768
535,608100.3868,4822283.23,117.768,608107.8953,4822276.625,117.3751
536,608100.3868,4822283.23,117.768,608107.8953,4822276.625,117.3751
537,608115.4039,4822270.021,117.0214,608116.5171,4822269.042,117.0045
538,608115.4039,4822270.021,117.0214,608116.5171,4822269.042,117.0045
539,608107.8953,4822276.625,117.3751,608115.4039,4822270.021,117.0214
540,608107.8953,4822276.625,117.3751,608115.4039,4822270.021,117.0214
541,608116.5171,4822269.042,117.0045,608121.3961,4822266.132,116.9633
542,608116.5171,4822269.042,117.0045,608121.3961,4822266.132,116.9633
543,608121.3961,4822266.132,116.9633,608126.3361,4822265.456,116.8823
544,608121.3961,4822266.132,116.9633,608126.3361,4822265.456,116.8823
545,608126.3361,4822265.456,116.8823,608131.3205,4822265.536,116.8002
546,608126.3361,4822265.456,116.8823,608131.3205,4822265.536,116.8002
547,608131.3205,4822265.536,116.8002,608135.5307,4822266.526,116.7333
548,608131.3205,4822265.536,116.8002,608135.5307,4822266.526,116.7333
549,608135.5307,4822266.526,116.7333,608139.457,4822268.589,116.6636
550,608135.5307,4822266.526,116.7333,608139.457,4822268.589,116.6636
551,608139.457,4822268.589,116.6636,608143.2254,4822271.927,116.5938
552,608139.457,4822268.589,116.6636,608143.2254,4822271.927,116.5938
553,608143.2254,4822271.927,116.5938,608149.8009,4822279.461,116.5487
554,608143.2254,4822271.927,116.5938,608149.8009,4822279.461,116.5487
555,608149.8009,4822279.461,116.5487,608155.0553,4822285.481,116.5367
556,608149.8009,4822279.461,116.5487,608155.0553,4822285.481,116.5367
557,608155.0553,4822285.481,116.5367,608157.1504,4822290.358,116.5813
558,608155.0553,4822285.481,116.5367,608157.1504,4822290.358,116.5813
559,608157.1504,4822290.358,116.5813,608157.7298,4822294.522,116.6514
560,608157.1504,4822290.358,116.5813,608157.7298,4822294.522,116.6514
561,608157.7298,4822294.522,116.6514,608157.3977,4822298.083,116.7249
562,608157.7298,4822294.522,116.6514,608157.3977,4822298.083,116.7249
563,608157.3977,4822298.083,116.7249,608156.3204,4822301.254,116.7996
564,608157.3977,4822298.083,116.7249,608156.3204,4822301.254,116.7996
565,608156.3204,4822301.254,116.7996,608154.76,4822303.817,116.8683
566,608156.3204,4822301.254,116.7996,608154.76,4822303.817,116.8683
567,608154.76,4822303.817,116.8683,608151.1678,4822307.103,116.9626
568,608154.76,4822303.817,116.8683,608151.1678,4822307.103,116.9626
569,608151.1678,4822307.103,116.9626,608143.7443,4822313.803,117.1284
570,608151.1678,4822307.103,116.9626,608143.7443,4822313.803,117.1284
571,608128.8972,4822327.203,117.8569,608121.9033,4822333.516,118.0054
572,608128.8972,4822327.203,117.8569,608121.9033,4822333.516,118.0054
573,608136.3207,4822320.503,117.5188,608128.8972,4822327.203,117.8569
574,608136.3207,4822320.503,117.5188,608128.8972,4822327.203,117.8569
575,608143.7443,4822313.803,117.1284,608136.3207,4822320.503,117.5188
576,608143.7443,4822313.803,117.1284,608136.3207,4822320.503,117.5188
577,608216.8928,4822604.137,117.0094,608209.3313,4822606.048,116.969
578,608216.8928,4822604.137,117.0094,608209.3313,4822606.048,116.969
579,608209.3313,4822606.048,116.969,608203.3516,4822607.074,116.9006
580,608209.3313,4822606.048,116.969,608203.3516,4822607.074,116.9006
581,608203.3516,4822607.074,116.9006,608193.503,4822608.807,116.6462
582,608203.3516,4822607.074,116.9006,608193.503,4822608.807,116.6462
583,608163.9573,4822614.008,115.9975,608154.2061,4822615.725,116.0531
584,608163.9573,4822614.008,115.9975,608154.2061,4822615.725,116.0531
585,608173.8059,4822612.275,115.9814,608163.9573,4822614.008,115.9975
586,608173.8059,4822612.275,115.9814,608163.9573,4822614.008,115.9975
587,608183.6544,4822610.541,116.1675,608173.8059,4822612.275,115.9814
588,608183.6544,4822610.541,116.1675,608173.8059,4822612.275,115.9814
589,608193.503,4822608.807,116.6462,608183.6544,4822610.541,116.1675
590,608193.503,4822608.807,116.6462,608183.6544,4822610.541,116.1675
591,607917.6636,4822516.939,125.6891,607919.2542,4822525.563,125.6054
592,607917.6636,4822516.939,125.6891,607919.2542,4822525.563,125.6054
593,607919.2542,4822525.563,125.6054,607920.0127,4822529.652,125.6172
594,607919.2542,4822525.563,125.6054,607920.0127,4822529.652,125.6172
595,607920.0127,4822529.652,125.6172,607921.5381,4822534.287,125.6857
596,607920.0127,4822529.652,125.6172,607921.5381,4822534.287,125.6857
597,607921.5381,4822534.287,125.6857,607925.0486,4822539.086,125.7678
598,607921.5381,4822534.287,125.6857,607925.0486,4822539.086,125.7678
599,607925.0486,4822539.086,125.7678,607930.0562,4822541.733,125.8155
600,607925.0486,4822539.086,125.7678,607930.0562,4822541.733,125.8155
601,607930.0562,4822541.733,125.8155,607935.3962,4822541.797,125.8439
602,607930.0562,4822541.733,125.8155,607935.3962,4822541.797,125.8439
603,607935.3962,4822541.797,125.8439,607940.3482,4822540.365,125.818
604,607935.3962,4822541.797,125.8439,607940.3482,4822540.365,125.818
605,607940.3482,4822540.365,125.818,607944.6844,4822537.025,125.8472
606,607940.3482,4822540.365,125.818,607944.6844,4822537.025,125.8472
607,607944.6844,4822537.025,125.8472,607946.9148,4822531.473,125.9698
608,607944.6844,4822537.025,125.8472,607946.9148,4822531.473,125.9698
609,607946.9148,4822531.473,125.9698,607947.5556,4822524.284,125.9911
610,607946.9148,4822531.473,125.9698,607947.5556,4822524.284,125.9911
611,607947.5556,4822524.284,125.9911,607947.212,4822522.035,125.9434
612,607947.5556,4822524.284,125.9911,607947.212,4822522.035,125.9434
613,607947.212,4822522.035,125.9434,607945.9916,4822514.006,125.5082
614,607947.212,4822522.035,125.9434,607945.9916,4822514.006,125.5082
615,607930.0562,4822541.733,125.8155,607930.2599,4822551.731,125.4616
616,607930.0562,4822541.733,125.8155,607930.2599,4822551.731,125.4616
617,607930.2599,4822551.731,125.4616,607930.3453,4822555.924,125.508
618,607930.2599,4822551.731,125.4616,607930.3453,4822555.924,125.508
619,607930.3453,4822555.924,125.508,607930.5537,4822565.922,125.5799
620,607930.3453,4822555.924,125.508,607930.5537,4822565.922,125.5799
621,607930.5537,4822565.922,125.5799,607930.651,4822570.592,125.595
622,607930.5537,4822565.922,125.5799,607930.651,4822570.592,125.595
623,607930.651,4822570.592,125.595,607923.7343,4822577.815,125.762
624,607930.651,4822570.592,125.595,607923.7343,4822577.815,125.762
625,607916.8176,4822585.037,125.9296,607914.6093,4822587.342,125.9713
626,607916.8176,4822585.037,125.9296,607914.6093,4822587.342,125.9713
627,607923.7343,4822577.815,125.762,607916.8176,4822585.037,125.9296
628,607923.7343,4822577.815,125.762,607916.8176,4822585.037,125.9296
629,607914.6093,4822587.342,125.9713,607907.9459,4822594.799,126.0594
630,607914.6093,4822587.342,125.9713,607907.9459,4822594.799,126.0594
631,607907.9459,4822594.799,126.0594,607902.0039,4822601.448,126.047
632,607907.9459,4822594.799,126.0594,607902.0039,4822601.448,126.047
633,607902.0039,4822601.448,126.047,607896.7066,4822604.263,126.0085
634,607902.0039,4822601.448,126.047,607896.7066,4822604.263,126.0085
635,608159.502,4822187.972,108.9508,608159.4494,4822180.195,108.992
636,608159.502,4822187.972,108.9508,608159.4494,4822180.195,108.992
637,608159.4494,4822180.195,108.992,608159.4233,4822176.295,108.9914
638,608159.4494,4822180.195,108.992,608159.4233,4822176.295,108.9914
639,608159.4233,4822176.295,108.9914,608160.9163,4822168.887,108.7252
640,608159.4233,4822176.295,108.9914,608160.9163,4822168.887,108.7252
641,608160.9163,4822168.887,108.7252,608164.5718,4822163.181,108.3931
642,608160.9163,4822168.887,108.7252,608164.5718,4822163.181,108.3931
643,608164.5718,4822163.181,108.3931,608167.4939,4822160.362,108.1605
644,608164.5718,4822163.181,108.3931,608167.4939,4822160.362,108.1605
645,608167.4939,4822160.362,108.1605,608174.5666,4822157.196,107.932
646,608167.4939,4822160.362,108.1605,608174.5666,4822157.196,107.932
647,608174.5666,4822157.196,107.932,608183.6941,4822153.111,107.7724
648,608174.5666,4822157.196,107.932,608183.6941,4822153.111,107.7724
649,608211.0767,4822140.855,107.2024,608215.8906,4822138.701,107.1243
650,608211.0767,4822140.855,107.2024,608215.8906,4822138.701,107.1243
